,pond,start_date,date_time,Productivity (Soluble Protein),id,pHam,pHpm,height,mat_density,wateradded,nutrientsadded,pHadjusted,innoculation,harvested,comments,biomassAMsieve1,biomassAMsieve2,biomassAMsieve3,biomassPMsieve1,biomassPMsieve2,biomassPMsieve3,dryweight,WMPerm2,DMPerm2,WMPerPond,DMPerPond,Sieve1,Sieve2,Sieve3,cal_sieve1,cal_sieve2,cal_sieve3,EC,watertemp,DO,surfacearea,SAcorrection,effectiveSA,dailydiff,netremoval,total
638,600D,2020-12-01 00:00:00,2020-12-30,0.4461722862990149,2702,4.3,5.8,14.0,1525.6,No,No,Yes,0.0,0.0,1500g NaHCO3 AM,49.7,45.4,45.0,,,,4.89,,,,,1718.1,1511.3,1540.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
639,600D,2020-12-02 00:00:00,2020-12-30,0.455942179222788,2702,4.3,5.8,14.0,1525.6,No,No,Yes,0.0,0.0,1500g NaHCO3 AM,49.7,45.4,45.0,,,,4.89,,,,,1718.1,1511.3,1540.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
640,600D,2020-12-03 00:00:00,2020-12-30,0.457731975475947,2702,4.3,5.8,14.0,1525.6,No,No,Yes,0.0,0.0,1500g NaHCO3 AM,49.7,45.4,45.0,,,,4.89,,,,,1718.1,1511.3,1540.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
641,600D,2020-12-04 00:00:00,2020-12-30,0.4792294768227062,2702,4.3,5.8,14.0,1525.6,No,No,Yes,0.0,0.0,1500g NaHCO3 AM,49.7,45.4,45.0,,,,4.89,,,,,1718.1,1511.3,1540.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
642,600D,2020-12-07 00:00:00,2021-01-04,0.45260561352866024,2703,4.9,5.5,14.0,1319.4,No,No,Yes,0.0,0.0,700g NaHCO3 AM,45.7,42.2,41.5,,,,5.16,,,,,1469.4,1315.0,1323.8,22.2,21.2,20.3,,,,640.0,,640.0,,,
643,600D,2020-12-07 00:00:00,2021-01-05,0.43907124149322496,2704,4.8,5.7,14.0,,No,No,Yes,0.0,0.0,850g NaHCO3 AM,,,,,,,5.16,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
644,600D,2020-12-07 00:00:00,2021-01-06,0.43399917196464527,2705,5.7,5.9,14.0,1539.4,Yes,No,Yes,0.0,0.0,1.0 cm water added,47.8,46.9,43.9,,,,5.16,,,,,1598.1,1608.1,1470.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
645,600D,2020-12-08 00:00:00,2021-01-07,0.43894123039627064,2706,6.5,6.6,15.0,,No,No,No,0.0,0.0,,,,,,,,5.16,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
646,600D,2020-12-09 00:00:00,2021-01-08,0.4279334259338378,2707,6.5,6.6,15.0,1669.7,No,No,No,0.0,0.0,,52.3,48.4,46.6,,,,5.16,,,,,1881.3,1701.3,1638.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
647,600D,2020-12-10 00:00:00,2021-01-08,0.418855499025871,2707,6.5,6.6,15.0,1669.7,No,No,No,0.0,0.0,,52.3,48.4,46.6,,,,5.16,,,,,1881.3,1701.3,1638.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
648,600D,2020-12-11 00:00:00,2021-01-08,0.38945550757987146,2707,6.5,6.6,15.0,1669.7,No,No,No,0.0,0.0,,52.3,48.4,46.6,,,,5.16,,,,,1881.3,1701.3,1638.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
649,600D,2020-12-14 00:00:00,2021-01-11,0.4074265610749382,2708,5.3,5.1,14.5,1740.0,No,No,No,0.0,0.0,,51.2,49.5,47.7,,,,4.64,,,,,1808.1,1770.0,1710.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
650,600D,2020-12-14 00:00:00,2021-01-12,0.39219292222121666,2709,4.8,4.7,14.5,,No,No,Yes,0.0,0.0,700g NaHCO3 PM,,,,,,,4.64,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
651,600D,2020-12-14 00:00:00,2021-01-13,0.3956265806808471,2710,5.3,4.9,14.5,1719.1,No,No,Yes,0.0,0.0,500g NaHCO3 Pm,49.2,49.7,46.8,,,,4.64,,,,,1683.8,1783.1,1655.0,22.2,21.2,20.3,,,,640.0,,640.0,,,
652,600D,2020-12-15 00:00:00,2021-01-14,0.2699485597801207,2711,5.3,4.9,14.0,,Yes,No,No,0.0,0.0,0.5 cm water added,,,,,,,4.64,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
653,600D,2020-12-16 00:00:00,2021-01-15,0.2797540803894996,2712,5.6,5.4,14.5,1683.1,No,No,No,0.0,0.0,,50.4,48.4,46.9,,,,4.64,,,,,1761.3,1703.8,1662.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
654,600D,2020-12-17 00:00:00,2021-01-15,0.2696758426725453,2712,5.6,5.4,14.5,1683.1,No,No,No,0.0,0.0,,50.4,48.4,46.9,,,,4.64,,,,,1761.3,1703.8,1662.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
655,600D,2020-12-18 00:00:00,2021-01-15,0.15690373552526748,2712,5.6,5.4,14.5,1683.1,No,No,No,0.0,0.0,,50.4,48.4,46.9,,,,4.64,,,,,1761.3,1703.8,1662.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
656,600D,2020-12-21 00:00:00,2021-01-18,0.10706196408135542,2713,4.5,5.5,14.0,1454.1,No,No,Yes,0.0,0.0,1000g NaHCO3 AM,48.3,44.7,43.4,,,,4.83,,,,,1627.5,1470.0,1438.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
657,600D,2020-12-21 00:00:00,2021-01-19,0.1032990267207704,2714,5.0,4.7,14.0,,No,No,Yes,0.0,0.0,900g NaHCO3 PM,,,,,,,4.83,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
658,600D,2020-12-21 00:00:00,2021-01-20,0.06023208495330804,2715,5.2,4.8,14.0,1314.1,No,No,Yes,0.0,0.0,700g NaHCO3 PM,46.6,42.6,40.9,,,,4.83,,,,,1524.4,1341.3,1286.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
659,600D,2020-12-22 00:00:00,2021-01-21,0.006570605871200511,2716,5.1,5.3,14.0,,No,No,Yes,0.0,0.0,500g NaHCO3 AM,,,,,,,4.83,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
660,600D,2020-12-23 00:00:00,2021-01-22,-0.03667017117500304,2717,4.6,5.6,14.0,1240.0,No,No,Yes,0.0,0.0,1200g NaHCO3 AM,44.7,41.1,40.1,,,,4.83,,,,,1403.8,1247.5,1232.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
661,600D,2020-12-28 00:00:00,2021-01-22,-0.0345659533813476,2717,4.6,5.6,14.0,1240.0,No,No,Yes,0.0,0.0,1200g NaHCO3 AM,44.7,41.1,40.1,,,,4.83,,,,,1403.8,1247.5,1232.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
662,600D,2020-12-28 00:00:00,2021-01-22,-0.0345659533813476,2717,4.6,5.6,14.0,1240.0,No,No,Yes,0.0,0.0,1200g NaHCO3 AM,44.7,41.1,40.1,,,,4.83,,,,,1403.8,1247.5,1232.5,22.2,21.2,20.3,,,,640.0,,640.0,,,
663,600D,2020-12-28 00:00:00,2021-01-25,-0.07636746444225309,2718,4.4,5.8,14.0,1021.6,,,,,,1500g NaHCO3 AM,40.7,38.4,35.8,,,,5.23,,,,,1152.5,1074.4,968.8,22.2,21.2,20.3,,,,640.0,,640.0,,,
664,600D,2020-12-28 00:00:00,2021-01-26,-0.07398451390299302,2719,5.2,4.6,14.5,,,,,,,,,,,,,,5.23,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
665,600D,2020-12-28 00:00:00,2021-01-27,-0.09404623701095582,2720,5.3,4.8,14.5,1087.8,,,,,,,42.2,38.2,36.2,,,,5.23,,,,,1249.4,1066.9,1108.8,22.2,21.2,18.5,,,,640.0,,640.0,,,
666,600D,2020-12-29 00:00:00,2021-01-28,-0.10236643881797791,2721,4.7,5.7,14.5,,,,,,,1000g NaHCO3 AM,,,,,,,5.23,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
667,600D,2020-12-30 00:00:00,2021-01-29,-0.12744920346069333,2722,4.7,5.5,14.0,990.6,,,,,,100g NaHCO3 AM,41.3,37.5,35.7,,,,5.23,,,,,1194.4,1023.1,958.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
668,600D,2021-01-04 00:00:00,2021-01-29,-0.17022009792709353,2722,4.7,5.5,14.0,990.6,,,,,,100g NaHCO3 AM,41.3,37.5,35.7,,,,5.23,,,,,1194.4,1023.1,958.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
669,600D,2021-01-04 00:00:00,2021-01-29,-0.17022009792709353,2722,4.7,5.5,14.0,990.6,,,,,,100g NaHCO3 AM,41.3,37.5,35.7,,,,5.23,,,,,1194.4,1023.1,958.1,22.2,21.2,20.3,,,,640.0,,640.0,,,
670,600D,2021-01-04 00:00:00,2021-02-01,0.1309398528262547,2723,5.7,5.7,14.5,1918.7,,,,,,original MD was 1189.7 before GH walkthrough,45.6,41.3,38.2,,,,5.23,,,,,1458.1,1260.6,1118.8,22.2,21.2,20.3,,,,640.0,,640.0,,,
671,600D,2021-01-04 00:00:00,2021-02-02,0.12671605207245926,2724,5.8,6.0,14.5,,,,,,,,,,,,,,5.23,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
672,600D,2021-01-04 00:00:00,2021-02-03,0.12274935805892946,2725,6.1,6.1,14.0,,,,,,,3 seive MD: 1457.8,50.5,45.5,42.7,,,,5.23,,,,,1766.3,1518.8,1396.9,22.2,21.2,20.3,,,,640.0,,640.0,,,
673,600D,2021-01-05 00:00:00,2021-02-04,0.2125296413648128,2726,6.1,6.3,14.0,,,,,,281000.0,,,,,,,,5.23,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
674,600D,2021-01-06 00:00:00,2021-02-05,0.21265894709765906,2727,6.9,6.5,14.0,,,,,,,3 seive MD: 1466.9,48.2,46.0,42.4,,,,5.23,,,,,1623.1,1553.1,1380.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
675,600D,2021-01-07 00:00:00,2021-02-05,0.2010990719684651,2727,6.9,6.5,14.0,,,,,,,3 seive MD: 1466.9,48.2,46.0,42.4,,,,5.23,,,,,1623.1,1553.1,1380.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
676,600D,2021-01-08 00:00:00,2021-02-05,0.20796101817714321,2727,6.9,6.5,14.0,,,,,,,3 seive MD: 1466.9,48.2,46.0,42.4,,,,5.23,,,,,1623.1,1553.1,1380.6,22.2,21.2,20.3,,,,640.0,,640.0,,,
677,600D,2021-01-11 00:00:00,2021-02-08,0.2868669409812774,2728,6.1,6.4,13.0,2168.5,Yes,,,,,,,,,,,,5.23,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
678,600D,2021-01-11 00:00:00,2021-02-09,0.2775691878357016,2759,6.2,6.1,13.5,,,,,,,,,,,,,,5.23,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
679,600D,2021-01-11 00:00:00,2021-02-10,0.2681653689572811,2805,5.7,5.4,13.5,,,,,,,,,,,,,,4.94,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
680,600D,2021-01-12 00:00:00,2021-02-11,0.2975416432900429,2838,5.0,6.1,13.0,,Yes,,,,,500g NaHCO3 AM,,,,,,,4.94,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
681,600D,2021-01-13 00:00:00,2021-02-12,0.298315479079485,2839,5.5,5.1,14.0,,,,,,,,,,,,,,4.94,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
682,600D,2021-01-14 00:00:00,2021-02-12,0.3519666022454049,2839,5.5,5.1,14.0,,,,,,,,,,,,,,4.94,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
683,600D,2021-01-15 00:00:00,2021-02-12,0.36593324779361497,2839,5.5,5.1,14.0,,,,,,,,,,,,,,4.94,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
684,600D,2021-01-18 00:00:00,2021-02-15,0.44647800168003354,2904,5.6,5.3,14.0,2264.3,,,,,,,,,,,,,4.94,,,,,,,,22.2,21.2,20.3,6.3,20.0,6.09,640.0,,640.0,,,
685,600D,2021-01-18 00:00:00,2021-02-16,0.43054398988477127,2905,4.8,5.7,14.0,,,,,,,900g NaHCO3 AM,,,,,,,4.94,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
686,600D,2021-01-18 00:00:00,2021-02-17,0.41571746669912346,2906,5.2,4.8,14.0,,,,,,,900g NaHCO3 PM,,,,,,,4.94,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
687,600D,2021-01-19 00:00:00,2021-02-18,0.4604967034131289,2907,5.4,4.6,14.0,,,,,,,1000g NaHCO3 PM,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
688,600D,2021-01-20 00:00:00,2021-02-19,0.461442996306181,2924,5.2,4.7,14.0,,,,,,,1000g NaHCO3 PM,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
689,600D,2021-01-21 00:00:00,2021-02-19,0.5023346496425827,2924,5.2,4.7,14.0,,,,,,,1000g NaHCO3 PM,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
690,600D,2021-01-22 00:00:00,2021-02-19,0.5215868208493507,2924,5.2,4.7,14.0,,,,,,,1000g NaHCO3 PM,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
691,600D,2021-01-25 00:00:00,2021-02-22,0.6252127836075426,2957,6.2,6.2,14.0,2492.2,,,,,,,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,1.3,27.0,5.87,640.0,,640.0,,,
692,600D,2021-01-25 00:00:00,2021-02-23,0.7075765824271893,2958,6.3,6.3,14.0,,,,,,209800.0,,,,,,,,5.07,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
693,600D,2021-01-25 00:00:00,2021-02-24,0.6828769509882927,2991,6.4,6.4,13.8,,,,,,,,,,,,,,4.93,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
694,600D,2021-01-26 00:00:00,2021-02-25,0.5896230116689205,2992,5.8,5.4,13.5,,,,,,,,,,,,,,4.93,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
695,600D,2021-01-27 00:00:00,2021-02-26,0.588115161601305,3041,5.0,5.2,13.3,,,,,,,500g NaHCO3 AM,,,,,,,4.93,,,,,,,,22.2,21.2,20.3,,,,640.0,,640.0,,,
696,80B,2020-12-01 00:00:00,2020-12-30,0.308124041104951,932,6.1,6.1,16.0,1294.2,,,,,4500.0,,43.4,42.2,40.2,,,,5.23,,,,,1326.3,1315.0,1241.3,22.2,21.2,20.3,1.6,,7.79,84.0,,84.0,,,
697,80B,2020-12-02 00:00:00,2020-12-30,0.20755055208790057,932,6.1,6.1,16.0,1294.2,,,,,4500.0,,43.4,42.2,40.2,,,,5.23,,,,,1326.3,1315.0,1241.3,22.2,21.2,20.3,1.6,,7.79,84.0,,84.0,,,
698,80B,2020-12-03 00:00:00,2020-12-30,0.1809458576938085,932,6.1,6.1,16.0,1294.2,,,,,4500.0,,43.4,42.2,40.2,,,,5.23,,,,,1326.3,1315.0,1241.3,22.2,21.2,20.3,1.6,,7.79,84.0,,84.0,,,
699,80B,2020-12-04 00:00:00,2020-12-30,0.1901897207476018,932,6.1,6.1,16.0,1294.2,,,,,4500.0,,43.4,42.2,40.2,,,,5.23,,,,,1326.3,1315.0,1241.3,22.2,21.2,20.3,1.6,,7.79,84.0,,84.0,,,
700,80B,2020-12-07 00:00:00,2021-01-04,0.1897340781427889,933,5.4,5.4,15.0,1305.6,No,No,No,0.0,6000.0,,44.3,42.0,40.1,,,,5.45,,,,,1378.8,1303.1,1235.0,22.2,21.2,20.3,,,,84.0,,84.0,,,
701,80B,2020-12-07 00:00:00,2021-01-05,0.18367599338409343,934,5.5,5.5,15.0,,No,No,No,0.0,0.0,,,,,,,,5.45,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
702,80B,2020-12-07 00:00:00,2021-01-06,0.23150552822603498,935,5.6,5.7,15.0,1611.3,No,No,No,0.0,6500.0,,49.3,46.7,45.1,,,,5.45,,,,,1691.9,1597.5,1544.4,22.2,21.2,20.3,,,,84.0,,84.0,,,
703,80B,2020-12-08 00:00:00,2021-01-07,0.28386786038262496,936,5.7,5.8,14.5,,No,No,No,0.0,0.0,,,,,,,,5.45,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
704,80B,2020-12-09 00:00:00,2021-01-08,0.3653342393849235,937,5.8,5.8,15.0,1506.3,No,No,No,0.0,6800.0,,47.6,46.1,42.4,,,,5.45,,,,,1583.1,1558.1,1377.5,22.2,21.2,20.3,1.6,,8.41,84.0,,84.0,,,
705,80B,2020-12-10 00:00:00,2021-01-08,0.24308886222839346,937,5.8,5.8,15.0,1506.3,No,No,No,0.0,6800.0,,47.6,46.1,42.4,,,,5.45,,,,,1583.1,1558.1,1377.5,22.2,21.2,20.3,1.6,,8.41,84.0,,84.0,,,
706,80B,2020-12-11 00:00:00,2021-01-08,0.21520521833283554,937,5.8,5.8,15.0,1506.3,No,No,No,0.0,6800.0,,47.6,46.1,42.4,,,,5.45,,,,,1583.1,1558.1,1377.5,22.2,21.2,20.3,1.6,,8.41,84.0,,84.0,,,
707,80B,2020-12-14 00:00:00,2021-01-11,0.25917537748589814,938,5.9,6.0,14.5,1413.5,,,,,12000.0,,44.3,44.7,42.5,,,,5.22,,,,,1382.5,1471.3,1386.9,22.2,21.2,20.3,,,,84.0,,84.0,,,
708,80B,2020-12-14 00:00:00,2021-01-12,0.2775369154370595,939,6.1,6.1,14.0,,,,,,7000.0,,,,,,,,5.22,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
709,80B,2020-12-14 00:00:00,2021-01-13,0.4926407969262259,940,6.0,6.2,13.5,1266.3,,,,,68600.0,Entire culture removed from pond weighed (145.6 kg) reduced to 84 kg and returned to pond.,43.2,42.1,39.3,,,,5.22,,,,,1311.3,1305.6,1181.9,22.2,21.2,20.3,,,,84.0,,84.0,,,
710,80B,2020-12-15 00:00:00,2021-01-14,0.5096284187883651,941,6.1,6.2,13.5,,Yes,,,,7000.0,,,,,,,,5.22,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
711,80B,2020-12-16 00:00:00,2021-01-15,0.4686038131190709,942,6.4,6.6,14.5,825.2,,,,,7000.0,,35.9,33.5,34.0,,,,5.22,,,,,853.8,767.5,854.4,22.2,21.2,20.3,1.3,,8.4,84.0,,84.0,,,
712,80B,2020-12-17 00:00:00,2021-01-15,0.45977489288066986,942,6.4,6.6,14.5,825.2,,,,,7000.0,,35.9,33.5,34.0,,,,5.22,,,,,853.8,767.5,854.4,22.2,21.2,20.3,1.3,,8.4,84.0,,84.0,,,
713,80B,2020-12-18 00:00:00,2021-01-15,0.47586174208738363,942,6.4,6.6,14.5,825.2,,,,,7000.0,,35.9,33.5,34.0,,,,5.22,,,,,853.8,767.5,854.4,22.2,21.2,20.3,1.3,,8.4,84.0,,84.0,,,
714,80B,2020-12-21 00:00:00,2021-01-18,0.390268086174167,943,5.3,4.9,14.0,796.0,Yes,,,,,0.5cm water added,36.2,33.7,32.1,,,,5.29,,,,,874.4,780.6,733.1,22.2,21.2,20.3,,,,84.0,,84.0,,,
715,80B,2020-12-21 00:00:00,2021-01-19,0.37674096516876976,944,4.9,5.5,14.0,,,,,,,100g NaHCO3 AM,,,,,,,5.29,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
716,80B,2020-12-21 00:00:00,2021-01-20,0.31320836030142646,945,4.8,6.0,13.5,786.5,,,,,,200g NaHCO3 AM,35.0,33.3,33.2,,,,5.29,,,,,800.0,757.5,801.9,22.2,21.2,20.3,,,,84.0,,84.0,,,
717,80B,2020-12-22 00:00:00,2021-01-21,0.30946360002790185,946,5.6,5.1,13.0,,Yes,,,,,Entire culture removed from pond weighed (94.6 kg) and returned to pond. 2.0cm water added,,,,,,,5.29,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
718,80B,2020-12-23 00:00:00,2021-01-21,0.320152396937779,946,5.6,5.1,13.0,,Yes,,,,,Entire culture removed from pond weighed (94.6 kg) and returned to pond. 2.0cm water added,,,,,,,5.29,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
719,80B,2020-12-28 00:00:00,2021-01-21,0.39196831159319195,946,5.6,5.1,13.0,,Yes,,,,,Entire culture removed from pond weighed (94.6 kg) and returned to pond. 2.0cm water added,,,,,,,5.29,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
720,80B,2020-12-28 00:00:00,2021-01-21,0.39196831159319195,946,5.6,5.1,13.0,,Yes,,,,,Entire culture removed from pond weighed (94.6 kg) and returned to pond. 2.0cm water added,,,,,,,5.29,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
721,80B,2020-12-28 00:00:00,2021-01-25,0.34112608965002766,947,5.1,5.8,14.0,863.5,,,,,,100g NaHCO3 AM,38.0,34.0,33.2,,,,5.53,,,,,987.5,801.3,801.9,22.2,21.2,20.3,,,,84.0,,84.0,,,
722,80B,2020-12-28 00:00:00,2021-01-26,0.34974318520207714,948,4.9,5.5,14.0,,,,,,5000.0,100g NaHCO3 AM,,,,,,,5.53,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
723,80B,2020-12-28 00:00:00,2021-01-27,0.3559249961940221,949,4.5,6.0,14.0,957.1,,,,,,200g NaHCO3 AM. Entire culture removed from pond weighed (110.4 kg) and returned to pond.,39.5,36.7,33.4,,,,5.53,,,,,1080.6,973.1,817.5,22.2,21.2,20.3,,,,84.0,,84.0,,,
724,80B,2020-12-29 00:00:00,2021-01-28,0.3346103726414272,950,5.1,5.7,14.0,,,,,,2000.0,100g NaHCO3 AM,,,,,,,5.53,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
725,80B,2020-12-30 00:00:00,2021-01-29,0.3459216100360325,951,4.8,5.9,14.0,883.1,,,,,,150g NaHCO3 AM,38.3,34.6,33.3,,,,5.53,,,,,1002.5,840.0,806.9,22.2,21.2,20.3,1.8,,8.54,84.0,,84.0,,,
726,80B,2021-01-04 00:00:00,2021-01-29,0.3675640256979806,951,4.8,5.9,14.0,883.1,,,,,,150g NaHCO3 AM,38.3,34.6,33.3,,,,5.53,,,,,1002.5,840.0,806.9,22.2,21.2,20.3,1.8,,8.54,84.0,,84.0,,,
727,80B,2021-01-04 00:00:00,2021-01-29,0.3675640256979806,951,4.8,5.9,14.0,883.1,,,,,,150g NaHCO3 AM,38.3,34.6,33.3,,,,5.53,,,,,1002.5,840.0,806.9,22.2,21.2,20.3,1.8,,8.54,84.0,,84.0,,,
728,80B,2021-01-04 00:00:00,2021-02-01,0.3185371316817342,952,6.2,6.2,13.5,824.4,Yes,,,,4000.0,Less than 0.5cm water added,38.4,35.1,29.8,,,,5.53,,,,,1009.4,871.3,592.5,22.2,21.2,20.3,,,,84.0,,84.0,,,
729,80B,2021-01-04 00:00:00,2021-02-02,0.30794883308739496,953,5.8,5.3,13.5,,,,,,,,,,,,,,5.53,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
730,80B,2021-01-04 00:00:00,2021-02-03,0.3370896239253453,954,4.5,6.0,13.5,945.0,Yes,,,,,,38.2,36.6,34.2,,,,5.53,,,,,1000.6,966.3,868.1,22.2,21.2,20.3,,,,84.0,,84.0,,,
731,80B,2021-01-05 00:00:00,2021-02-04,0.30251184355054583,955,5.9,5.4,14.0,,,,,,,,,,,,,,5.53,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
732,80B,2021-01-06 00:00:00,2021-02-05,0.31163375317546305,956,4.7,5.5,14.0,972.5,,,,,,150g NaHCO3 AM,39.3,36.6,34.5,,,,5.53,,,,,1068.1,965.6,883.8,22.2,21.2,20.3,,,,84.0,,84.0,,,
733,80B,2021-01-07 00:00:00,2021-02-06,0.3240514775597709,2760,6.0,5.8,13.5,,Yes,,,,,Filled to 15cm,,,,,,,5.53,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
734,80B,2021-01-08 00:00:00,2021-02-06,0.33510354837878,2760,6.0,5.8,13.5,,Yes,,,,,Filled to 15cm,,,,,,,5.53,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
735,80B,2021-01-11 00:00:00,2021-02-06,0.4282768927629178,2760,6.0,5.8,13.5,,Yes,,,,,Filled to 15cm,,,,,,,5.53,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
736,80B,2021-01-11 00:00:00,2021-02-09,0.38439697649678567,2761,6.1,5.9,14.5,,,,,,,,,,,,,,5.53,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
737,80B,2021-01-11 00:00:00,2021-02-10,0.37339286904675617,2791,5.1,5.8,14.5,,,,,,,100g NaHCO3 AM,,,,,,,5.99,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
738,80B,2021-01-12 00:00:00,2021-02-11,0.39647226181030276,2810,5.1,5.2,14.5,,,,,,,100g NaHCO3 AM,,,,,,,5.99,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
739,80B,2021-01-13 00:00:00,2021-02-12,0.8032526981113979,2811,4.5,6.0,14.0,2279.3,,,,,,200g NaHCO3 AM,,,,,,,5.99,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
740,80B,2021-01-14 00:00:00,2021-02-12,0.607982191940458,2811,4.5,6.0,14.0,2279.3,,,,,,200g NaHCO3 AM,,,,,,,5.99,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
741,80B,2021-01-15 00:00:00,2021-02-12,0.6017550691675655,2811,4.5,6.0,14.0,2279.3,,,,,,200g NaHCO3 AM,,,,,,,5.99,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
742,80B,2021-01-18 00:00:00,2021-02-15,0.5715049539720282,2848,4.7,5.6,14.0,,,,,,,150g NaHCO3 AM,,,,,,,5.99,,,,,,,,22.2,21.2,20.3,1.8,18.0,8.23,84.0,,84.0,,,
743,80B,2021-01-18 00:00:00,2021-02-16,0.5537589496242824,2849,4.9,5.2,14.0,,,,,,,100g NaHCO3 AM,,,,,,,5.99,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
744,80B,2021-01-18 00:00:00,2021-02-17,0.5370236183151518,2850,4.5,5.8,13.5,,,,,,,200g NaHCO3 AM,,,,,,,5.99,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
745,80B,2021-01-19 00:00:00,2021-02-18,0.5180596580014909,2851,5.1,5.9,13.0,,,,,,,150g NaHCO3 AM filled to 14.75 cm,,,,,,,5.08,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
746,80B,2021-01-20 00:00:00,2021-02-19,0.21896164228466572,2910,5.5,6.4,14.8,1390.6,,,,,,,,,,,,,5.08,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
747,80B,2021-01-21 00:00:00,2021-02-19,0.21588932902843497,2910,5.5,6.4,14.8,1390.6,,,,,,,,,,,,,5.08,,,,,,,,22.2,21.2,20.3,,,,84.0,,84.0,,,
